Frequency (Hz),Original SRS (g),Transmissibility T_abs,PCB-input SRS (g)
1922.7705189954959,609.7871052486721,0.07157058071746987,43.64281723667238
1933.8777563628025,610.8417398015082,0.07075392663697855,43.21945164472025
1945.049156728615,611.8981983582145,0.06994779348289684,42.800928811317036
1956.2850907422853,612.9564840734291,0.06915203018100882,42.38718528629082
1967.585931194298,614.0166001072457,0.06836648816916932,41.97815862690558
1978.9520530286213,615.0785496252238,0.06759102134702615,41.57378737781638
1990.3838333551653,616.1423357983979,0.06682548602694796,41.174011051506916
2001.8816514622763,617.2079618032855,0.06606974088612881,40.77877010919876
2013.4458888293373,618.2754308218995,0.06532364691983186,40.388005942216694
2025.0769291394095,619.3447460417556,0.06458706739574423,40.00166085379896
2036.7751582919775,620.4159106558823,0.06385986780940943,39.619678041339014
2048.5409644157376,621.4889278628305,0.06314191584071001,39.24200157904794
2060.3747378814905,622.5638008666837,0.06243308131136856,38.86857640102432
2072.276871315077,623.6405328770649,0.06173323614344308,38.49934828472252
2084.2477596104236,624.7191271091502,0.06104225431878472,38.13426383480594
2096.287799942623,625.7995867836759,0.06036001183943703,37.77327046737748
2108.397391781133,626.8819151269481,0.059686386688946054,37.41631639457409
2120.5769369030118,627.9661153708535,0.059021258794561306,37.06335060951849
2132.8268394062634,629.0521907528685,0.0583645099902996,36.71432287161564
2145.1475057232315,630.1401445160669,0.05771602398085235,36.369183692187086
2157.5393446340995,631.2299799091337,0.05707568630631027,36.02788432043225
2170.0027672804345,632.3217001863717,0.056443384307687534,35.690376729709754
2182.5381871788486,633.4153086077118,0.05581900709322014,35.356613604128086
2195.1460202346993,634.5108084387235,0.05520244550542217,35.026548325440004
2207.8266847559066,635.6082029506243,0.05459359208887634,34.70013496023011
2220.580601466814,636.7074954202878,0.05399234105874299,34.377328247390224
2233.408193522167,637.8086891302568,0.053398588269965346,34.0580835858729
2246.309886521131,638.9117873687502,0.05281223118715684,33.74235702271803
2259.286108521433,640.0167934296746,0.05223316885514883,33.43010524134311
2272.3372900535464,641.1237106126332,0.051661301870185375,33.121285550092615
2285.4638641349907,642.2325422229356,0.05109653235174526,32.81585587103783
2298.666266284682,643.3432915716085,0.05053876391497825,32.513774729022536
2311.9449345374005,644.4559619754052,0.04998790164373696,32.21500124094644
2325.300309458306,645.5705567568139,0.049443852064192065,31.91949510528201
2338.732834157573,646.6870792440707,0.04890652311901339,31.627216591817387
2352.242954305074,647.8055327711673,0.04837582414210541,31.338126531620894
2365.8311181451845,648.9259206778618,0.047851665833880286,31.052186307220147
2379.4977765116373,650.0482463096882,0.047333960237058006,30.769357842992072
2393.2433828424987,651.1725130179676,0.046822620712977665,30.489603595756808
2407.0683931951926,652.2987241598148,0.046317561918409904,30.212886545572005
2420.973266261653,653.4268830981533,0.04581869978285534,29.9391701867212
2434.958463383523,654.5569932017218,0.0453259514863199,29.66841851889266
2449.024448567479,655.6890578450854,0.04483923543755258,29.400596038542815
2463.1716885006076,656.8230804086453,0.04435847125273692,29.135667730441003
2477.4006525659106,657.9590642786497,0.04388357973462243,28.87359905938969
2491.711812857855,659.097012847203,0.043414482852088467,28.614355962117628
2506.1056441980595,660.2369295122769,0.042951103720126435,28.35790483933961
2520.5826241510294,661.378817677718,0.0424933665802339,28.10421254798095
2535.1432330400094,662.522680753262,0.042041196781207976,27.853246393561317
2549.787953962926,663.6685221545416,0.0415945207603294,27.604974122734212
2564.5172728084017,664.8163453030951,0.04115326602492882,27.35936391597921
2579.3316782718925,665.9661536263801,0.04071736113432437,27.116384380442263
2594.2316618718837,667.1179505577818,0.040286735682123855,26.876004542921525
2609.2177179662176,668.271739536623,0.0398613202788808,26.63819384299414
2624.290343768476,669.4275240081753,0.03944104653509816,26.402922126281982
2639.4500393644953,670.5853074236685,0.039025847044569524,26.170159637851718
2654.697307728941,671.7450932403016,0.03861565536805191,25.93987701574738
2670.0326547420127,672.9068849212537,0.03821040601726045,25.712045284651058
2685.456589206211,674.070685935691,0.037810034439179525,25.48663584966984
2700.969622863238,675.2364997587822,0.03741447700068093,25.263620490245252
2716.5722704109544,676.4043298717055,0.03702367097344426,25.042971354183077
2732.265049520479,677.5741797616597,0.03663755451917022,24.824660951799853
2748.0484808533424,678.7460529218748,0.03625606667508253,24.60866215018459
2763.9230880787827,679.9199528516233,0.035879147339709594,24.394948167571794
2779.889397891099,681.0958830562273,0.0355067372589416,24.183492567824278
2795.9479400271475,682.2738470470739,0.0351387780123551,23.974269255022644
2812.0992472838957,683.4538483416221,0.034775211999800534,23.76725246815943
2828.343855536122,684.6358904634146,0.03441598242824531,23.56241677593496
2844.682303754173,685.8199769420881,0.034061033298868414,23.359737071653633
2861.115134021867,687.0061113133838,0.03371030939439891,23.159188568217026
2877.6428915544593,688.1942971191581,0.033363756266695126,22.96074679321316
2894.2661247167516,689.3845379073936,0.033021320224557,22.764387584098294
2910.985385041264,690.5768372322073,0.03268294832176846,22.57008708347054
2927.8012272465585,691.771198653865,0.0323485883453629,22.377821734432143
2944.714209255617,692.9676257387894,0.03201818880410866,22.187568276039464
2961.72489221438,694.1661220595715,0.031691698917207765,21.999303738837636
2978.8338405103373,695.366691194981,0.03136906860320541,21.81300544047931
2996.0416217912802,696.5693367299777,0.031050248469103422,21.62865098142438
3013.3488069841087,697.7740622557201,0.030735189799675343,21.446218240720036
3030.755970313799,698.9808713695788,0.030423844546976817,21.265685371858464
3048.2636893224326,700.1897676751463,0.030116165320048974,21.08703079871139
3065.8725448883793,701.4007547822472,0.029812105374808853,20.910233211538817
3083.583121245548,702.6138363069491,0.029511618604124594,20.73527156307151
3101.396006002796,703.8290158715741,0.02921465952806975,20.56212506466444
3119.311790163397,705.0462971047089,0.028921183284354616,20.390773182520824
3137.3310681446765,706.2656836412165,0.028631145618929165,20.221195633984227
